player_id,name,position,projected_war,marcel_war,statcast_adjustment,age,prior_3yr_war,prior_3yr_pa_or_ip
519326,Hunter Strickland,pitcher,-1.573,-1.573,0.0,35.0,0.89,123.1
501571,Juan Lagares,batter,-1.574,-2.074,0.5,35.0,-1.31,389.0
444482,David Peralta,batter,-1.575,-1.575,0.0,36.0,2.51,1457.0
501625,José Álvarez,pitcher,-1.578,-1.578,0.0,35.0,1.11,80.1
518516,Madison Bumgarner,pitcher,-1.579,-1.579,0.0,34.0,-0.05,320.5
543543,Brad Miller,batter,-1.582,-1.582,0.0,34.0,-1.21,685.0
594838,Philip Gosselin,batter,-1.589,-2.089,0.5,35.0,-1.33,450.0
595014,Blake Treinen,pitcher,-1.608,-1.608,0.0,36.0,2.65,87.0
502085,David Robertson,pitcher,-1.611,-1.611,0.0,39.0,4.25,154.2
598286,Nick Ramirez,pitcher,-1.614,-1.114,-0.5,34.0,0.57,60.3
594809,Adam Eaton,batter,-1.627,-1.627,0.0,35.0,-0.38,288.0
628317,Kenta Maeda,pitcher,-1.633,-1.633,0.0,36.0,1.47,214.2
543281,Josh Harrison,batter,-1.637,-1.637,0.0,36.0,3.07,1097.0
500610,Deolis Guerra,pitcher,-1.643,-1.643,0.0,35.0,0.18,65.2
456501,Johnny Cueto,pitcher,-1.655,-1.655,0.0,38.0,4.36,324.4
598264,Matt Barnes,pitcher,-1.655,-1.155,-0.5,34.0,1.32,115.5
503556,Marwin González,batter,-1.672,-1.672,0.0,35.0,-0.18,519.0
607560,Ryne Harper,pitcher,-1.673,-1.673,0.0,35.0,0.32,35.2
493603,Adam Ottavino,pitcher,-1.687,-1.687,0.0,38.0,4.21,193.4
547973,Aroldis Chapman,pitcher,-1.696,-1.696,0.0,36.0,2.66,158.3
542914,Anthony Bass,pitcher,-1.697,-1.697,0.0,36.0,2.72,151.2
445276,Kenley Jansen,pitcher,-1.72,-1.365,-0.355,36.0,4.16,186.2
657612,Tim Hill,pitcher,-1.735,-1.735,0.0,34.0,-0.91,153.5
457705,Andrew McCutchen,batter,-1.736,-1.736,0.0,37.0,3.49,1627.0
542585,José Cisnero,pitcher,-1.742,-1.742,0.0,35.0,0.83,145.3
543063,Brandon Crawford,batter,-1.745,-1.745,0.0,37.0,5.52,1347.0
607680,Kevin Pillar,batter,-1.77,-1.77,0.0,35.0,0.24,573.0
425877,Yadier Molina,batter,-1.809,-2.099,0.29,41.0,1.79,755.0
458731,Brett Gardner,batter,-1.813,-1.813,0.0,40.0,0.94,464.0
547379,Roberto Pérez,batter,-1.815,-1.815,0.0,35.0,0.39,247.0
502042,Chris Archer,pitcher,-1.832,-1.832,0.0,35.0,0.04,121.3
605361,Nick Martini,batter,-1.852,-1.352,-0.5,34.0,-0.12,124.0
501985,Mike Minor,pitcher,-1.853,-2.353,0.5,36.0,0.23,256.2
617228,Hirokazu Sawamura,pitcher,-1.856,-1.856,0.0,36.0,1.41,105.2
518553,Steve Cishek,pitcher,-1.889,-2.313,0.424,38.0,1.52,134.2
628450,Yadiel Hernández,batter,-1.893,-1.893,0.0,36.0,0.72,616.0
502202,Brad Boxberger,pitcher,-1.897,-1.897,0.0,36.0,2.19,150.2
489334,Craig Stammen,pitcher,-1.913,-2.413,0.5,40.0,1.41,128.3
592473,Adam Kolarek,pitcher,-1.915,-1.915,0.0,35.0,0.03,32.2
572816,Corey Dickerson,batter,-1.936,-1.936,0.0,35.0,-0.45,820.0
571578,Patrick Corbin,pitcher,-1.939,-2.268,0.329,34.0,-3.14,503.4
434671,Aníbal Sánchez,pitcher,-1.94,-2.235,0.295,40.0,0.82,69.1
600303,Tommy La Stella,batter,-1.941,-1.941,0.0,35.0,-0.55,472.0
547943,Hyun Jin Ryu,pitcher,-1.976,-2.376,0.4,37.0,2.22,248.0
571788,Brock Holt,batter,-1.984,-1.984,0.0,36.0,0.04,260.0
519222,Austin Romine,batter,-1.999,-1.999,0.0,35.0,-1.02,198.0
488726,Michael Brantley,batter,-2.029,-2.029,0.0,37.0,3.55,947.0
475582,Ryan Zimmerman,batter,-2.046,-2.046,0.0,39.0,1.08,273.0
456034,David Price,pitcher,-2.091,-2.363,0.272,38.0,1.36,113.3
606930,Jacob Barnes,pitcher,-2.107,-1.607,-0.5,34.0,-0.86,63.5
425794,Adam Wainwright,pitcher,-2.111,-2.111,0.0,42.0,3.95,503.4
592390,Heath Hembree,pitcher,-2.126,-2.126,0.0,35.0,-0.97,81.1
506702,Sandy León,batter,-2.133,-2.133,0.0,35.0,-1.81,350.0
572193,Ryan Tepera,pitcher,-2.135,-2.135,0.0,36.0,1.68,133.3
474463,Brett Anderson,pitcher,-2.144,-2.144,0.0,36.0,0.1,96.0
446334,Evan Longoria,batter,-2.145,-2.145,0.0,38.0,2.78,897.0
445926,Jesse Chavez,pitcher,-2.146,-2.146,0.0,40.0,2.79,146.4
596271,Casey Lawrence,pitcher,-2.168,-2.668,0.5,36.0,-0.85,45.1
518489,Ryan Brasier,pitcher,-2.173,-2.173,0.0,36.0,0.61,140.1
433589,Yusmeiro Petit,pitcher,-2.179,-2.179,0.0,39.0,0.87,78.0
458015,Joey Votto,batter,-2.182,-2.182,0.0,40.0,3.05,1151.0
543351,Jay Jackson,pitcher,-2.186,-2.186,0.0,36.0,1.08,51.5
518586,Charlie Culberson,batter,-2.192,-1.692,-0.5,35.0,1.06,396.0
594777,Kole Calhoun,batter,-2.207,-2.677,0.471,36.0,-1.69,780.0
518774,Matt Harvey,pitcher,-2.221,-2.221,0.0,35.0,-0.72,127.2
488771,Jason Castro,batter,-2.222,-2.722,0.5,37.0,0.43,276.0
452678,Asdrúbal Cabrera,batter,-2.232,-2.232,0.0,38.0,0.37,352.0
548384,Brooks Raley,pitcher,-2.236,-1.796,-0.439,36.0,1.8,163.6
543766,Bryan Shaw,pitcher,-2.237,-2.237,0.0,36.0,0.78,180.4
489446,Kirby Yates,pitcher,-2.243,-2.499,0.256,37.0,1.0,68.1
467092,Wilson Ramos,batter,-2.245,-2.245,0.0,36.0,-0.39,163.0
573204,Caleb Thielbar,pitcher,-2.26,-2.26,0.0,37.0,2.52,156.3
456715,Lorenzo Cain,batter,-2.261,-2.261,0.0,38.0,1.93,456.0
571901,Aaron Loup,pitcher,-2.292,-2.292,0.0,36.0,1.29,162.6
453268,Daniel Bard,pitcher,-2.295,-1.938,-0.357,39.0,3.41,174.4
501981,Khris Davis,batter,-2.296,-2.296,0.0,36.0,-0.35,114.0
405395,Albert Pujols,batter,-2.302,-2.015,-0.287,44.0,1.49,673.0
453265,Tony Watson,pitcher,-2.309,-2.309,0.0,39.0,0.81,57.1
502179,Paolo Espino,pitcher,-2.314,-2.67,0.356,37.0,1.18,226.3
453568,Charlie Blackmon,batter,-2.321,-1.979,-0.342,37.0,2.62,1572.0
543521,Collin McHugh,pitcher,-2.323,-2.064,-0.259,37.0,3.59,197.6
502624,Chase Anderson,pitcher,-2.327,-2.327,0.0,36.0,0.07,158.1
517008,Alex Colomé,pitcher,-2.333,-2.333,0.0,35.0,-1.77,115.0
453284,Blake Parker,pitcher,-2.345,-2.345,0.0,39.0,0.91,43.2
443558,Nelson Cruz,batter,-2.353,-2.353,0.0,43.0,2.21,1261.0
607359,Spencer Patton,pitcher,-2.36,-2.36,0.0,36.0,0.45,61.2
458677,Justin Wilson,pitcher,-2.392,-2.392,0.0,36.0,0.08,37.2
673451,Shogo Akiyama,batter,-2.396,-2.396,0.0,36.0,-0.94,183.0
573131,Darin Ruf,batter,-2.408,-2.713,0.305,37.0,1.05,771.0
607345,Kevan Smith,batter,-2.41,-2.41,0.0,36.0,-0.84,106.0
571521,Rex Brothers,pitcher,-2.412,-2.412,0.0,36.0,-0.26,53.0
503569,Rafael Dolis,pitcher,-2.42,-2.42,0.0,36.0,-0.23,32.0
523260,Joe Kelly,pitcher,-2.433,-2.433,0.0,36.0,0.15,127.1
519390,Stephen Vogt,batter,-2.441,-2.91,0.469,39.0,-0.7,429.0
448179,Rich Hill,pitcher,-2.475,-2.475,0.0,44.0,1.89,428.4
660365,Hyeon-jong Yang,pitcher,-2.477,-2.477,0.0,36.0,-0.37,35.1
457708,Justin Upton,batter,-2.48,-2.48,0.0,36.0,-1.07,419.0
429722,Ervin Santana,pitcher,-2.483,-2.483,0.0,41.0,0.45,65.1
501659,Abraham Almonte,batter,-2.498,-1.998,-0.5,35.0,-1.02,228.0
519048,Mitch Moreland,batter,-2.501,-2.501,0.0,38.0,0.02,252.0
502239,Trevor Cahill,pitcher,-2.513,-2.513,0.0,36.0,-0.45,37.0
455117,Martín Maldonado,batter,-2.533,-2.533,0.0,37.0,0.68,1331.0
488671,Alex Avila,batter,-2.568,-2.568,0.0,37.0,0.72,111.0
542947,Richard Bleier,pitcher,-2.575,-2.575,0.0,37.0,1.63,138.4
488984,Tommy Hunter,pitcher,-2.592,-2.919,0.327,37.0,0.28,53.3
453281,Wade LeBlanc,pitcher,-2.607,-2.607,0.0,39.0,0.33,49.0
493329,Yuli Gurriel,batter,-2.631,-2.249,-0.382,40.0,2.85,1635.0
448281,Sean Doolittle,pitcher,-2.632,-2.632,0.0,37.0,1.0,54.3
519058,Mike Moustakas,batter,-2.635,-2.213,-0.422,35.0,-2.04,877.0
429664,Robinson Canó,batter,-2.638,-3.138,0.5,41.0,-1.49,104.0
543339,Daniel Hudson,pitcher,-2.639,-2.639,0.0,37.0,1.47,78.3
446372,Corey Kluber,pitcher,-2.647,-2.647,0.0,38.0,1.44,300.2
502481,Jarrod Dyson,batter,-2.663,-2.663,0.0,39.0,-0.03,149.0
453178,Ian Kennedy,pitcher,-2.663,-3.07,0.407,39.0,-0.12,122.3
474568,Jordy Mercer,batter,-2.677,-2.677,0.0,37.0,0.07,127.0
456713,Matt Bush,pitcher,-2.68,-3.18,0.5,38.0,-0.91,73.3
446321,Ross Detwiler,pitcher,-2.681,-2.681,0.0,38.0,0.58,78.2
472610,Luis García,pitcher,-2.7,-2.7,0.0,37.0,0.82,159.4
476704,Jed Lowrie,batter,-2.731,-3.036,0.305,40.0,-1.01,696.0
502706,Derek Holland,pitcher,-2.732,-2.732,0.0,37.0,0.09,49.2
444489,Manny Piña,batter,-2.747,-2.747,0.0,37.0,1.36,241.0
468504,Jhoulys Chacín,pitcher,-2.753,-2.753,0.0,36.0,-0.74,111.2
444876,Alcides Escobar,batter,-2.754,-2.47,-0.284,37.0,1.08,480.0
502210,Josh Reddick,batter,-2.759,-2.759,0.0,37.0,-0.42,158.0
465657,Joakim Soria,pitcher,-2.804,-2.804,0.0,40.0,0.01,37.1
519299,Eric Sogard,batter,-2.804,-2.804,0.0,38.0,-0.64,180.0
475479,David Phelps,pitcher,-2.815,-2.315,-0.5,37.0,1.56,73.3
467827,Gerardo Parra,batter,-2.829,-2.829,0.0,37.0,-0.46,107.0
461325,Tyler Clippard,pitcher,-2.829,-2.829,0.0,39.0,0.56,30.1
503285,Darren O'Day,pitcher,-2.839,-2.839,0.0,41.0,0.36,31.4
518617,Jake Diekman,pitcher,-2.844,-2.844,0.0,37.0,0.28,174.6
476595,Lucas Luetge,pitcher,-2.847,-2.522,-0.325,37.0,1.91,142.4
453192,Andrew Miller,pitcher,-2.861,-2.861,0.0,39.0,-0.11,36.0
572070,Garrett Richards,pitcher,-2.891,-2.459,-0.432,36.0,-0.17,179.2
435559,Kurt Suzuki,batter,-2.939,-2.939,0.0,40.0,-0.86,406.0
543548,Tommy Milone,pitcher,-2.952,-2.952,0.0,37.0,-0.12,39.2
448855,Junior Guerra,pitcher,-2.963,-2.963,0.0,39.0,-0.36,65.1
471911,Carlos Carrasco,pitcher,-2.966,-3.223,0.256,37.0,-0.9,295.2
518813,Greg Holland,pitcher,-2.983,-2.983,0.0,38.0,-0.26,59.4
453343,Mark Melancon,pitcher,-2.988,-2.522,-0.466,39.0,1.32,120.2
491624,César Valdez,pitcher,-3.026,-3.026,0.0,39.0,-0.5,47.0
501925,Joe Smith,pitcher,-3.032,-3.032,0.0,40.0,-0.35,66.3
572761,Matt Carpenter,batter,-3.035,-2.535,-0.5,38.0,0.89,652.0
452657,Jon Lester,pitcher,-3.067,-3.067,0.0,40.0,-0.51,141.1
451584,Wade Davis,pitcher,-3.091,-3.091,0.0,38.0,-0.61,42.2
455139,Robinson Chirinos,batter,-3.104,-2.672,-0.432,40.0,0.23,332.0
542960,Brad Brach,pitcher,-3.112,-3.112,0.0,38.0,-0.7,30.0
489265,Sergio Romo,pitcher,-3.12,-3.12,0.0,41.0,-0.61,79.2
572971,Dallas Keuchel,pitcher,-3.161,-3.161,0.0,36.0,-2.56,259.4
458708,Josh Tomlin,pitcher,-3.182,-3.182,0.0,39.0,-0.77,49.1
408234,Miguel Cabrera,batter,-3.259,-3.259,0.0,41.0,-1.97,1329.0
459429,Jake McGee,pitcher,-3.515,-3.015,-0.5,37.0,-0.1,99.1
457918,J. A. Happ,pitcher,-3.671,-3.671,0.0,41.0,-1.29,152.1
533167,Matt Shoemaker,pitcher,-3.808,-3.808,0.0,37.0,-1.83,60.1
453562,Jake Arrieta,pitcher,-4.6,-4.6,0.0,38.0,-2.75,98.2
